Frequenz;Kanal B;Invertieren A
(ms);(V);(V)

0.32256000;1.91518900;1.00668400
0.32512000;1.96081400;1.00668400
0.32768000;1.91518900;1.00668400
0.33024000;1.91518900;1.00668400
0.33280000;1.86956400;1.00668400
0.33536000;1.86956400;1.00668400
0.33792000;1.96081400;1.00668400
0.34048000;1.91518900;1.00668400
0.34304000;1.91518900;1.00668400
0.34560000;1.91518900;1.00668400
0.34816000;1.86956400;1.00668400
0.35072000;1.91518900;1.00668400
0.35328000;1.91518900;1.00668400
0.35584000;1.91518900;1.00668400
0.35840000;1.91518900;1.00668400
0.36096000;1.96081400;1.02499500
0.36352000;1.91518900;1.00668400
0.36608000;1.91518900;1.02499500
0.36864000;1.91518900;1.02499500
0.37120000;1.96081400;1.02499500
0.37376000;1.96081400;1.02499500
0.37632000;1.86956400;1.02499500
0.37888000;1.96081400;1.02499500
0.38144000;1.91518900;1.02499500
0.38400000;1.86956400;1.02499500
0.38656000;1.91518900;1.02499500
0.38912000;1.96081400;1.02499500
0.39168000;1.96081400;1.02499500
0.39424000;1.91518900;1.02499500
0.39680000;1.96081400;1.02499500
0.39936000;1.91518900;1.02499500
0.40192000;1.91518900;1.02499500
0.40448000;1.91518900;1.02499500
0.40704000;1.96081400;1.02499500
0.40960000;1.96081400;1.02499500
0.41216000;1.91518900;1.02499500
0.41472000;1.96081400;1.02499500
0.41728000;1.91518900;1.02499500
0.41984000;1.91518900;1.02499500
0.42240000;1.91518900;1.02499500
0.42496000;1.91518900;1.02499500
0.42752000;1.91518900;1.02499500
0.43008000;1.91518900;1.02499500
0.43264000;1.91518900;1.02499500
0.43520000;1.91518900;1.02499500
0.43776000;1.91518900;1.02499500
0.44032000;1.96081400;1.04324500
0.44288000;1.96081400;1.02499500
0.44544000;1.91518900;1.02499500
0.44800000;1.91518900;1.02499500
0.45056000;1.91518900;1.02499500
0.45312000;1.96081400;1.04324500
0.45568000;1.91518900;1.04324500
0.45824000;1.96081400;1.04324500
0.46080000;1.91518900;1.04324500
0.46336000;1.86956400;1.04324500
0.46592000;1.86956400;1.04324500
0.46848000;1.91518900;1.06155600
0.47104000;1.86956400;1.04324500
0.47360000;1.91518900;1.06155600
0.47616000;1.91518900;1.04324500
0.47872000;1.91518900;1.06155600
0.48128000;1.91518900;1.06155600
0.48384000;1.91518900;1.04324500
0.48640000;1.91518900;1.06155600
0.48896000;1.86956400;1.04324500
0.49152000;1.91518900;1.04324500
0.49408000;1.91518900;1.06155600
0.49664000;1.91518900;1.04324500
0.49920000;1.91518900;1.06155600
0.50176000;1.91518900;1.06155600
0.50432000;1.96081400;1.06155600
0.50688000;1.91518900;1.06155600
0.50944000;1.91518900;1.06155600
0.51200000;1.91518900;1.06155600
0.51456000;1.96081400;1.06155600
0.51712000;1.96081400;1.06155600
0.51968000;1.96081400;1.06155600
0.52224000;1.91518900;1.06155600
0.52480000;1.91518900;1.06155600
0.52736000;1.91518900;1.06155600
0.52992000;1.96081400;1.06155600
0.53248000;1.91518900;1.06155600
0.53504000;1.86956400;1.06155600
0.53760000;1.91518900;1.06155600
0.54016000;1.91518900;1.06155600
0.54272000;1.91518900;1.06155600
0.54528000;1.91518900;1.06155600
0.54784000;1.91518900;1.06155600
0.55040000;1.91518900;1.06155600
0.55296000;1.96081400;1.06155600
0.55552000;1.91518900;1.06155600
0.55808000;1.91518900;1.06155600
0.56064000;1.91518900;1.06155600
0.56320000;1.91518900;1.06155600
0.56576000;1.96081400;1.07986700
0.56832000;1.91518900;1.06155600
0.57088000;1.91518900;1.06155600
0.57344000;1.91518900;1.06155600
0.57600000;1.96081400;1.07986700
0.57856000;1.86956400;1.07986700
0.58112000;1.96081400;1.06155600
0.58368000;1.96081400;1.07986700
0.58624000;1.86956400;1.07986700
0.58880000;1.96081400;1.07986700
0.59136000;1.91518900;1.07986700
0.59392000;1.91518900;1.07986700
0.59648000;1.96081400;1.07986700
0.59904000;1.96081400;1.07986700
0.60160000;1.96081400;1.07986700
0.60416000;1.91518900;1.07986700
0.60672000;1.91518900;1.07986700
0.60928000;1.91518900;1.07986700
0.61184000;1.91518900;1.07986700
0.61440000;1.86956400;1.07986700
0.61696000;1.96081400;1.07986700
0.61952000;1.86956400;1.07986700
0.62208000;1.86956400;1.07986700
0.62464000;1.91518900;1.07986700
0.62720000;1.91518900;1.07986700
0.62976000;1.91518900;1.07986700
0.63232000;1.96081400;1.07986700
0.63488000;1.91518900;1.07986700
0.63744000;1.91518900;1.07986700
0.64000000;1.91518900;1.07986700
0.64256000;1.91518900;1.07986700
0.64512000;1.91518900;1.07986700
0.64768000;1.91518900;1.07986700
0.65024000;1.91518900;1.07986700
0.65280000;1.91518900;1.07986700
0.65536000;1.91518900;1.07986700
0.65792000;1.96081400;1.07986700
0.66048000;1.91518900;1.07986700
0.66304000;1.91518900;1.07986700
0.66560000;1.91518900;1.07986700
0.66816000;1.91518900;1.09817800
0.67072000;1.91518900;1.07986700
0.67328000;1.91518900;1.07986700
0.67584000;1.91518900;1.07986700
0.67840000;1.91518900;1.09817800
0.68096000;1.91518900;1.09817800
0.68352000;1.86956400;1.09817800
0.68608000;1.91518900;1.07986700
0.68864000;1.91518900;1.07986700
0.69120000;1.96081400;1.09817800
0.69376000;1.91518900;1.09817800
0.69632000;1.96081400;1.09817800
0.69888000;1.86956400;1.07986700
0.70144000;1.91518900;1.09817800
0.70400000;1.91518900;1.09817800
0.70656000;1.96081400;1.09817800
0.70912000;1.91518900;1.09817800
0.71168000;1.91518900;1.07986700
0.71424000;1.86956400;1.09817800
0.71680000;1.91518900;1.09817800
0.71936000;1.91518900;1.09817800
0.72192000;1.96081400;1.09817800
0.72448000;1.91518900;1.09817800
0.72704000;1.86956400;1.07986700
0.72960000;1.91518900;1.09817800
0.73216000;1.91518900;1.09817800
0.73472000;1.91518900;1.09817800
0.73728000;1.91518900;1.09817800
0.73984000;1.96081400;1.09817800
0.74240000;1.91518900;1.09817800
