Frequenz;Kanal B;Invertieren A
(ms);(V);(mV)

19,33311988;0,66212960;35,88824000
19,37407988;0,66212960;36,80074000
19,41503988;0,66212960;39,53520000
19,45599988;0,66212960;41,35868000
19,49695988;0,68050170;45,00565000
19,53791988;0,66212960;45,46190000
19,57887988;0,68050170;46,37440000
19,61983988;0,68050170;∞
19,66079988;0,68050170;∞
19,70175988;0,68050170;∞
19,74271988;0,68050170;∞
19,78367988;0,68050170;∞
19,82463988;0,68050170;∞
19,86559988;0,68050170;∞
19,90655988;0,68050170;∞
19,94751988;0,68050170;∞
19,98847988;0,68050170;∞
20,02943988;0,68050170;∞
20,07039988;0,68050170;∞
20,11135988;0,68050170;∞
20,15231988;0,68050170;∞
20,19327988;0,68050170;∞
20,23423988;0,68050170;∞
20,27519988;0,68050170;∞
20,31615988;0,68050170;∞
20,35711988;0,68050170;∞
20,39807988;0,69893490;∞
20,43903988;0,68050170;∞
20,47999988;0,69893490;∞
20,52095988;0,69893490;∞
20,56191988;0,69893490;∞
20,60287987;0,68050170;∞
20,64383987;0,68050170;∞
20,68479987;0,68050170;∞
20,72575987;0,68050170;∞
20,76671987;0,68050170;∞
20,80767987;0,68050170;∞
20,84863987;0,68050170;∞
20,88959987;0,68050170;∞
20,93055987;0,68050170;∞
20,97151987;0,68050170;∞
21,01247987;0,68050170;∞
21,05343987;0,68050170;∞
21,09439987;0,68050170;∞
21,13535987;0,68050170;∞
21,17631987;0,68050170;∞
21,21727987;0,68050170;∞
21,25823987;0,68050170;∞
21,29919987;0,68050170;∞
21,34015987;0,66212960;∞
21,38111987;0,66212960;∞
21,42207987;0,66212960;∞
21,46303987;0,66212960;∞
21,50399987;0,66212960;∞
21,54495987;0,66212960;∞
21,58591987;0,64375750;47,28538000
21,62687987;0,66212960;40,90396000
21,66783987;0,66212960;40,90396000
21,70879987;0,64375750;38,16797000
21,74975987;0,64375750;36,34449000
21,79071987;0,64375750;31,78503000
21,83167987;0,62532420;27,68181000
21,87263987;0,62532420;25,85833000
21,91359987;0,62532420;22,21137000
21,95455987;0,62532420;19,47691000
21,99551987;0,62532420;14,00494000
22,03647987;0,62532420;10,81423000
22,07743987;0,60695210;7,16727200
22,11839987;0,60695210;4,43128700
22,15935987;0,60695210;0,78432570
22,20031987;0,58851890;-5,14084300
22,24127986;0,58851890;-8,78780500
22,28223986;0,58851890;-11,97851000
22,32319986;0,57014680;-16,53798000
22,36415986;0,57014680;-19,72869000
22,40511986;0,55177460;-24,28815000
22,44607986;0,51496930;-27,47886000
22,48703986;-0,01843318;-29,30235000
22,52799986;0,25739310;-28,39137000
22,56895986;0,25739310;-29,30235000
22,60991986;0,12872710;-27,93512000
22,65087986;0,07354961;-29,30235000
22,69183986;0,03674429;-28,39137000
22,73279986;0,03674429;-30,21485000
22,77375986;0,01831111;-29,75860000
22,81471986;-0,03686636;-27,47886000
22,85567986;-0,05523850;-29,75860000
22,89663986;-0,09204382;-27,93512000
22,93759986;-0,11041600;-27,93512000
22,97855986;-0,14722130;-29,30235000
23,01951986;-0,18402660;-28,84762000
23,06047986;-0,20239870;-27,93512000
23,10143986;-0,22083190;-30,67110000
23,14239986;-0,25757620;-30,21485000
23,18335986;-0,27600940;-29,30235000
23,22431986;-0,33118690;-27,47886000
23,26527986;-0,34955900;-29,30235000
23,30623986;-0,36799220;-31,12583000
23,34719986;-0,40479750;-29,75860000
23,38815986;-0,42316960;-27,93512000
23,42911986;-0,45997500;-29,75860000
23,47007986;-0,47834710;-30,21485000
23,51103986;-0,51515250;-29,30235000
23,55199986;-0,55195780;-28,84762000
23,59295986;-0,57032990;-29,30235000
23,63391986;-0,58876310;-29,75860000
23,67487986;-0,60713520;-29,75860000
23,71583986;-0,62550740;-28,39137000
23,75679986;-0,66231270;-27,93512000
23,79775986;-0,66231270;-29,75860000
23,83871986;-0,69911800;-27,93512000
23,87967985;-0,71749010;-29,30235000
23,92063985;-0,73592330;-29,30235000
23,96159985;-0,75429550;-29,30235000
24,00255985;-0,77266760;-30,21485000
24,04351985;-0,79110080;-29,75860000
24,08447985;-0,80947290;-27,93512000
24,12543985;-0,80947290;-30,21485000
24,16639985;-0,84627830;-23,83190000
24,20735985;-0,84627830;-29,75860000
24,24831985;-0,86465040;-27,93512000
24,28927985;-0,88308360;-29,75860000
24,33023985;-0,90145580;-27,47886000
24,37119985;-0,91988890;-28,84762000
24,41215985;-0,91988890;-28,39137000
24,45311985;-0,93826100;-28,39137000
24,49407985;-0,95663320;-27,47886000
24,53503985;-0,95663320;-29,30235000
24,57599985;-0,97506640;-29,75860000
24,61695985;-0,99343850;-28,39137000
24,65791985;-0,99343850;-27,93512000
24,69887985;-0,99343850;-28,39137000
24,73983985;-0,99343850;-29,75860000
24,78079985;-0,99343850;-27,93512000
24,82175985;-1,01187200;-26,56789000
24,86271985;-1,01187200;-27,93512000
24,90367985;-1,01187200;-28,39137000
24,94463985;-1,01187200;-28,39137000
24,98559985;-1,03024400;-26,56789000
25,02655985;-1,01187200;-29,75860000
25,06751985;-1,03024400;-25,19913000
25,10847985;-1,01187200;-27,02414000
25,14943985;-1,03024400;-29,75860000
25,19039985;-1,01187200;-27,93512000
25,23135985;-1,01187200;-27,93512000
25,27231985;-1,01187200;-28,39137000
25,31327985;-1,01187200;-27,47886000
25,35423985;-1,01187200;-26,11164000
25,39519985;-1,01187200;-24,74441000
25,43615985;-0,99343850;-28,39137000
25,47711985;-0,99343850;-27,93512000
25,51807984;-0,99343850;-27,02414000
25,55903984;-0,95663320;-29,30235000
25,59999984;-0,95663320;-27,47886000
25,64095984;-0,93826100;-29,75860000
25,68191984;-0,93826100;-27,47886000
25,72287984;-0,91988890;-30,21485000
25,76383984;-0,91988890;-27,02414000
25,80479984;-0,90145580;-27,47886000
25,84575984;-0,88308360;-28,39137000
25,88671984;-0,86465040;-27,02414000
25,92767984;-0,86465040;-27,93512000
25,96863984;-0,84627830;-28,39137000
26,00959984;-0,80947290;-29,75860000
26,05055984;-0,80947290;-26,11164000
26,09151984;-0,79110080;-30,21485000
26,13247984;-0,77266760;-27,47886000
26,17343984;-0,75429550;-29,30235000
26,21439984;-0,73592330;-29,30235000
26,25535984;-0,71749010;-31,12583000
26,29631984;-0,69911800;-26,11164000
26,33727984;-0,66231270;-28,39137000
26,37823984;-0,66231270;-27,93512000
26,41919984;-0,62550740;-27,93512000
26,46015984;-0,60713520;-29,30235000
26,50111984;-0,58876310;-30,21485000
26,54207984;-0,57032990;-28,39137000
26,58303984;-0,55195780;-27,02414000
26,62399984;-0,51515250;-26,11164000
26,66495984;-0,49678030;-27,93512000
26,70591984;-0,45997500;-26,11164000
26,74687984;-0,44154180;-26,11164000
26,78783984;-0,40479750;-30,21485000
26,82879984;-0,36799220;-27,47886000
26,86975984;-0,34955900;-26,56789000
26,91071984;-0,33118690;-27,47886000
26,95167984;-0,31281470;-28,84762000
26,99263984;-0,27600940;-26,11164000
27,03359984;-0,23920410;-29,30235000
27,07455984;-0,22083190;-28,84762000
27,11551984;-0,18402660;-26,56789000
27,15647983;-0,16565450;-27,02414000
27,19743983;-0,12884910;-26,56789000
27,23839983;-0,11041600;-27,02414000
27,27935983;-0,07367168;-28,84762000
27,32031983;-0,03686636;-27,02414000
27,36127983;-0,01843318;-28,39137000
27,40223983;0,01831111;-28,39137000
27,44319983;0,03674429;-27,47886000
27,48415983;0,09192175;-28,39137000
27,52511983;0,11029390;-29,75860000
27,56607983;0,12872710;-27,47886000
27,60703983;0,16547140;-28,39137000
27,64799983;0,18384350;-27,93512000
27,68895983;0,23902100;-28,39137000
27,72991983;0,25739310;-29,30235000
