Frequenz;Kanal B;Invertieren A
(ms);(V);(mV)

6,75839996;-0,66231270;-34,41267000
6,79935996;-0,66231270;-36,21937000
6,84031996;-0,64394060;-36,21937000
6,88127996;-0,60713520;-34,41267000
6,92223996;-0,57032990;-36,21937000
6,96319996;-0,57032990;-34,41267000
7,00415996;-0,57032990;-36,21937000
7,04511996;-0,51515250;-36,21937000
7,08607996;-0,47834710;-38,03217000
7,12703996;-0,45997500;-36,21937000
7,16799996;-0,45997500;-36,21937000
7,20895996;-0,40479750;-38,03217000
7,24991996;-0,40479750;-36,21937000
7,29087996;-0,36799220;-38,03217000
7,33183996;-0,33118690;-36,21937000
7,37279996;-0,31281470;-36,21937000
7,41375995;-0,27600940;-36,21937000
7,45471995;-0,25757620;-32,59987000
7,49567995;-0,23920410;-36,21937000
7,53663995;-0,22083190;-36,21937000
7,57759995;-0,18402660;-36,21937000
7,61855995;-0,14722130;-36,21937000
7,65951995;-0,12884910;-36,21937000
7,70047995;-0,09204382;-36,21937000
7,74143995;-0,05523850;-32,59987000
7,78239995;-0,03686636;-36,21937000
7,82335995;-0,00006104;-36,21937000
7,86431995;0,03674429;-36,21937000
7,90527995;0,05511643;-34,41267000
7,94623995;0,09192175;-34,41267000
7,98719995;0,12872710;-36,21937000
8,02815995;0,14709920;-34,41267000
8,06911995;0,16547140;-36,21937000
8,11007995;0,22064880;-36,21937000
8,15103995;0,23902100;-34,41267000
8,19199995;0,25739310;-32,59987000
8,23295995;0,31263160;-36,21937000
8,27391995;0,31263160;-36,21937000
8,31487995;0,36780910;-36,21937000
8,35583995;0,38618120;-36,21937000
8,39679995;0,38618120;-32,59987000
8,43775995;0,42298650;-36,21937000
8,47871995;0,42298650;-32,59987000
8,51967995;0,42298650;-30,79317000
8,56063995;0,44135870;-32,59987000
8,60159995;0,45979190;-32,59987000
8,64255995;0,45979190;-28,98038000
8,68351995;0,47816400;-28,98038000
8,72447995;0,47816400;-27,16758000
8,76543995;0,47816400;-25,36088000
8,80639995;0,49659720;-23,54808000
8,84735995;0,49659720;-21,74138000
8,88831995;0,51496930;-21,74138000
8,92927995;0,51496930;-18,12189000
8,97023995;0,51496930;-14,50239000
9,01119995;0,51496930;-14,50239000
9,05215994;0,51496930;-9,07620400
9,09311994;0,53334150;-7,26340500
9,13407994;0,53334150;-7,26340500
9,17503994;0,53334150;-1,83721400
9,21599994;0,53334150;-0,02441481
9,25695994;0,53334150;5,40788000
9,29791994;0,55177460;7,21457600
9,33887994;0,55177460;7,21457600
9,37983994;0,55177460;10,83407000
9,42079994;0,55177460;14,45967000
9,46175994;0,55177460;18,07916000
9,50271994;0,57014680;19,88586000
9,54367994;0,57014680;23,50535000
9,58463994;0,57014680;27,12485000
9,62559994;0,57014680;32,55715000
9,66655994;0,57014680;34,36994000
9,70751994;0,57014680;36,17664000
9,74847994;0,57014680;37,98944000
9,78943994;0,58851890;41,60894000
9,83039994;0,58851890;43,42173000
9,87135994;0,58851890;47,04123000
9,91231994;0,58851890;50,66072000
9,95327994;0,58851890;50,66072000
9,99423994;0,58851890;56,08692000
10,03519994;0,58851890;56,08692000
10,07615994;0,60695210;61,51921000
10,11711994;0,58851890;63,33201000
10,15807994;0,58851890;65,13871000
10,19903994;0,60695210;66,95150000
10,23999994;0,60695210;68,75820000
10,28095994;0,60695210;72,38380000
10,32191994;0,60695210;76,00330000
10,36287994;0,60695210;77,80999000
10,40383994;0,60695210;79,62280000
10,44479994;0,60695210;79,62280000
10,48575994;0,60695210;83,24229000
10,52671994;0,60695210;90,48128000
10,56767994;0,60695210;86,86178000
10,60863994;0,60695210;86,86178000
10,64959994;0,60695210;86,86178000
10,69055994;0,60695210;88,67458000
10,73151993;0,60695210;90,48128000
10,77247993;0,60695210;88,67458000
10,81343993;0,62532420;92,29408000
10,85439993;0,60695210;94,10077000
10,89535993;0,60695210;97,72027000
10,93631993;0,60695210;95,91357000
10,97727993;0,62532420;94,10077000
11,01823993;0,60695210;94,10077000
11,05919993;0,60695210;97,72027000
11,10015993;0,60695210;95,91357000
11,14111993;0,60695210;97,72027000
11,18207993;0,60695210;94,10077000
11,22303993;0,60695210;94,10077000
11,26399993;0,60695210;94,10077000
11,30495993;0,60695210;94,10077000
11,34591993;0,60695210;94,10077000
11,38687993;0,60695210;92,29408000
11,42783993;0,60695210;92,29408000
11,46879993;0,60695210;92,29408000
11,50975993;0,60695210;90,48128000
11,55071993;0,60695210;90,48128000
11,59167993;0,60695210;86,86178000
11,63263993;0,60695210;86,86178000
11,67359993;0,60695210;85,04898000
11,71455993;0,58851890;85,04898000
11,75551993;0,58851890;79,62280000
11,79647993;0,58851890;77,80999000
11,83743993;0,58851890;79,62280000
11,87839993;0,58851890;76,00330000
11,91935993;0,60695210;72,38380000
11,96031993;0,58851890;70,57100000
12,00127993;0,58851890;68,75820000
12,04223993;0,58851890;63,33201000
12,08319993;0,58851890;63,33201000
12,12415993;0,58851890;61,51921000
12,16511993;0,58851890;56,08692000
12,20607993;0,57014680;54,28022000
12,24703993;0,57014680;50,66072000
12,28799993;0,57014680;47,04123000
12,32895993;0,57014680;45,22843000
12,36991992;0,55177460;41,60894000
12,41087992;0,57014680;39,79613000
12,45183992;0,55177460;34,36994000
12,49279992;0,55177460;30,75045000
12,53375992;0,55177460;28,93765000
12,57471992;0,55177460;25,31816000
12,61567992;0,53334150;19,88586000
12,65663992;0,53334150;14,45967000
12,69759992;0,53334150;10,83407000
12,73855992;0,53334150;7,21457600
12,77951992;0,51496930;3,59508000
12,82047992;0,51496930;-0,02441481
12,86143992;0,51496930;-3,64391000
12,90239992;0,51496930;-9,07620400
12,94335992;0,51496930;-14,50239000
12,98431992;0,47816400;-16,30909000
13,02527992;0,47816400;-21,74138000
13,06623992;0,47816400;-23,54808000
13,10719992;0,45979190;-30,79317000
13,14815992;0,44135870;-34,41267000
13,18911992;0,38618120;-38,03217000
13,23007992;-0,01843318;-36,21937000
13,27103992;-0,03686636;-36,21937000
13,31199992;0,05511643;-38,03217000
13,35295992;0,01831111;-38,03217000
13,39391992;-0,01843318;-36,21937000
13,43487992;-0,05523850;-38,03217000
13,47583992;-0,11041600;-38,03217000
13,51679992;-0,12884910;-38,03217000
13,55775992;-0,14722130;-39,83886000
13,59871992;-0,18402660;-38,03217000
13,63967992;-0,20239870;-38,03217000
13,68063992;-0,22083190;-38,03217000
13,72159992;-0,25757620;-36,21937000
13,76255992;-0,29438150;-38,03217000
13,80351992;-0,31281470;-38,03217000
13,84447992;-0,34955900;-36,21937000
13,88543992;-0,36799220;-36,21937000
13,92639992;-0,40479750;-36,21937000
13,96735992;-0,42316960;-39,83886000
14,00831991;-0,44154180;-36,21937000
14,04927991;-0,45997500;-36,21937000
14,09023991;-0,49678030;-39,83886000
14,13119991;-0,53352460;-38,03217000
14,17215991;-0,55195780;-36,21937000
14,21311991;-0,58876310;-39,83886000
14,25407991;-0,58876310;-36,21937000
14,29503991;-0,62550740;-38,03217000
14,33599991;-0,62550740;-38,03217000
14,37695991;-0,66231270;-36,21937000
14,41791991;-0,66231270;-36,21937000
14,45887991;-0,69911800;-36,21937000
14,49983991;-0,69911800;-38,03217000
14,54079991;-0,69911800;-38,03217000
14,58175991;-0,75429550;-39,83886000
14,62271991;-0,77266760;-36,21937000
14,66367991;-0,79110080;-38,03217000
