Frequenz;Kanal A;Kanal B
2,32046401;0,54383980;6,02282800
2,32379801;0,54383980;6,02282800
2,32713201;0,63295390;6,02282800
2,33046601;0,81148710;6,02282800
2,33380001;0,81148710;6,02282800
2,33713401;0,54383980;6,02282800
2,34046801;0,54383980;6,02282800
2,34380201;0,63295390;6,02282800
2,34713601;0,63295390;6,02282800
2,35047001;0,90090640;6,46687200
2,35380401;0,81148710;6,46687200
2,35713801;0,63295390;6,02282800
2,36047201;0,63295390;6,02282800
2,36380601;0,63295390;6,02282800
2,36714001;0,63295390;6,02282800
2,37047401;0,90090640;6,02282800
2,37380801;0,90090640;6,02282800
2,37714201;0,63295390;6,46687200
2,38047601;0,63295390;6,02282800
2,38381001;0,63295390;6,02282800
2,38714401;0,72206800;6,02282800
2,39047801;0,90090640;6,46687200
2,39381201;0,90090640;6,46687200
2,39714601;0,63295390;6,46687200
2,40048001;0,63295390;6,02282800
2,40381401;0,72206800;6,46687200
2,40714801;0,81148710;6,46687200
2,41048201;0,99032560;6,46687200
2,41381601;0,90090640;6,02282800
2,41715001;0,72206800;6,46687200
2,42048401;0,72206800;6,46687200
2,42381801;0,72206800;6,46687200
2,42715201;0,81148710;6,46687200
2,43048601;0,99032560;6,46687200
2,43382001;0,99032560;6,46687200
2,43715401;0,72206800;6,46687200
2,44048801;0,72206800;6,46687200
2,44382201;0,72206800;6,46687200
2,44715601;0,81148710;6,46687200
2,45049001;1,07974500;6,46687200
2,45382401;0,99032560;6,46687200
2,45715801;0,72206800;6,46687200
2,46049201;0,81148710;6,46687200
2,46382601;0,81148710;6,02282800
2,46716001;0,90090640;6,46687200
2,47049401;1,07974500;6,46687200
2,47382801;0,99032560;6,46687200
2,47716201;0,90090640;6,46687200
2,48049601;0,90090640;6,46687200
2,48383001;0,90090640;6,46687200
2,48716401;0,90090640;6,46687200
2,49049801;1,16916400;6,46687200
2,49383201;1,07974500;6,46687200
2,49716601;0,90090640;6,46687200
2,50050001;0,90090640;6,46687200
2,50383401;0,90090640;6,46687200
2,50716801;0,99032560;6,46687200
2,51050201;1,25858300;6,46687200
2,51383601;1,07974500;6,46687200
2,51717001;0,90090640;6,46687200
2,52050401;0,90090640;6,46687200
2,52383801;0,90090640;6,46687200
2,52717201;0,99032560;6,46687200
2,53050601;1,25858300;6,46687200
2,53384001;1,25858300;6,46687200
2,53717401;0,99032560;6,46687200
2,54050801;0,99032560;6,46687200
2,54384201;0,99032560;6,46687200
2,54717601;0,99032560;6,02282800
2,55051001;1,25858300;6,46687200
2,55384401;1,25858300;6,46687200
2,55717801;0,99032560;6,46687200
2,56051201;0,99032560;6,46687200
2,56384601;0,99032560;7,35496100
2,56718001;1,07974500;6,46687200
2,57051401;1,34769700;6,46687200
2,57384801;1,25858300;6,46687200
2,57718201;1,07974500;6,46687200
